"","GOID","cluster","GSE21935_Barnes_FSCZvsCTL","GSE21935_Barnes_MSCZvsCTL","GSE17612_Maycox_FSCZvsCTL","GSE17612_Maycox_MSCZvsCTL","GSE46509_Piet_FSCZvsCTL","GSE46509_Piet_MSCZvsCTL","GSE37981_Piet_FSCZvsCTL","GSE37981_Piet_MSCZvsCTL","female_scz_ancg_dge","female_scz_dlpfc_dge","female_scz_nacc_dge","male_scz_ancg_dge","male_scz_dlpfc_dge","male_scz_nAcc_dge","ClusterTheme","UserTheme","pVal","TERM"
"2530","GO:0043901",221,1.516135422,0,0,0,0,0,0,0,0,0,0,1.727431964,0,0,"directed movement","kinase activity",5.79710210460531e-17,"negative regulation of multi-organism process"
"2531","GO:0043902",226,0,0,2.418581472,0,0,0,0,0,0,3.02074321,0,0,0,0,"cell communication","activates maintains",4.31454664255753e-12,"positive regulation of multi-organism process"
"2532","GO:0043903",207,0,0,2.084533056,0,0,0,0,0,0,1.887351256,0,2.035593837,1.500666563,0,"activates maintains","organ formation",0.996989548589429,"regulation of symbiotic process"
"2533","GO:0043921",93,0,0,0,0,0,0,0,0,0,0,0,0,2.466585206,0,"host organism","host organism",0.140387287894356,"modulation by host of viral transcription"
"2534","GO:0043922",93,0,0,0,0,0,0,0,0,0,0,0,0,1.477076064,0,"host organism","host organism",0.140387287894356,"negative regulation by host of viral transcription"
"2535","GO:0043954",62,0,1.431763528,0,0,0,0,0,0,0,0,0,0,0,0,"animal organ","multicellular organism",1.3760431937111e-06,"cellular component maintenance"
"2536","GO:0043967",344,0,1.431763528,0,0,0,0,0,0,0,0,0,0,0,0,"histone h3","histone h2a",0.997158540888596,"histone H4 acetylation"
"2537","GO:0044003",285,0,1.375385353,2.456135682,0,0,0,1.61553401,0,0,0,0,0,0,1.426730823,"symbiotic interaction","organisms involved \ symbiotic interaction",0.999992463507232,"modulation by symbiont of host process"
"2538","GO:0044030",143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399150299,"chromatin silencing","chromatin binding",5.79583984682732e-09,"regulation of DNA methylation"
"2539","GO:0044042",105,0,2.554327483,0,0,0,1.774463774,0,0,0,0,0,0,0,0,"glucose residues","alpha 1 \ glucose residues",5.45945239380402e-06,"glucan metabolic process"
"2540","GO:0044068",285,0,0,3.055546644,0,0,0,0,0,0,0,0,0,0,0,"symbiotic interaction","organisms involved \ symbiotic interaction",0.999992463507232,"modulation by symbiont of host cellular process"
"2541","GO:0044070",383,0,0,1.706652481,2.118637749,0,0,0,3.475833653,1.396773821,0,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of anion transport"
"2542","GO:0044088",357,0,0,0,0,0,1.825454618,0,0,0,0,0,0,0,0,"formation arrangement","cell substrate",1.87496389352897e-16,"regulation of vacuole organization"
"2543","GO:0044183",260,0,1.75977351,0,0,0,0,0,0,2.434853919,0,0,0,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"protein folding chaperone"
"2544","GO:0044216",382,0,0,0,0,0,0,0,0,0,0,0,1.878860167,0,2.492991544,"symbiotic interaction","include parasitism \ parasitism commensalism \ secondary organism \ symbiosis include",0.945741195976142,"other organism cell"
"2545","GO:0044217",382,0,0,0,0,0,0,0,0,0,0,0,1.878860167,0,2.492991544,"symbiotic interaction","include parasitism \ parasitism commensalism \ secondary organism \ symbiosis include",0.945741195976142,"other organism part"
"2546","GO:0044232",113,0,0,0,0,0,0,0,0,0,0,0,1.622520327,0,1.78595287,"plasma membrane","plasma membrane",0.00246959631891353,"organelle membrane contact site"
"2547","GO:0044242",78,0,0,0,0,0,0,0,0,0,0,0,1.801449182,4.362122502,0,"living organisms","living organisms",0.0422921487016233,"cellular lipid catabolic process"
"2548","GO:0044247",377,0,0,0,0,0,0,0,0,0,0,1.421179696,0,0,0,"2 amino","10 monosaccharide \ concomitant production \ glucose residues \ linked glycosidically \ residues linked",0.82599537573749,"cellular polysaccharide catabolic process"
"2549","GO:0044262",248,0,1.816836856,0,1.610812277,0,3.24865868,0,0,0,0,0,1.884428798,0,0,"individual cells","amino acids",4.74351690430176e-12,"cellular carbohydrate metabolic process"
"2550","GO:0044264",105,0,2.014611245,0,0,0,2.433237234,0,0,0,0,0,0,0,0,"glucose residues","alpha 1 \ glucose residues",5.45945239380402e-06,"cellular polysaccharide metabolic process"
"2551","GO:0044270",90,0,0,0,1.50178318,0,0,0,0,0,0,2.029630716,0,0,0,"aromatic hydrocarbon","saturated carbon",0.995518601747409,"cellular nitrogen compound catabolic process"
"2552","GO:0044272",175,0,0,0,0,0,0,0,0,0,0,0,2.681492204,0,0,"carbon atoms","carbon atoms",0.47488178147725,"sulfur compound biosynthetic process"
"2553","GO:0044273",90,0,0,0,0,0,0,0,0,0,0,0,2.08311457,0,0,"aromatic hydrocarbon","saturated carbon",0.995518601747409,"sulfur compound catabolic process"
"2554","GO:0044282",248,0,0,0,0,0,0,0,0,0,0,0,5.76899781,8.615259636,1.647244936,"individual cells","amino acids",4.74351690430176e-12,"small molecule catabolic process"
"2555","GO:0044291",387,1.532486116,0,0,2.675845275,0,1.51322545,1.476173935,0,0,1.54231073,0,1.532057961,0,0,"outer segment","zonula adherens",0.0265016751442927,"cell-cell contact zone"
"2556","GO:0044298",113,0,1.883762289,0,0,0,0,0,0,0,0,0,0,0,0,"plasma membrane","plasma membrane",0.00246959631891353,"cell body membrane"
"2557","GO:0044304",361,0,1.323210209,0,0,0,0,0,0,0,0,0,1.428423436,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"main axon"
"2558","GO:0044306",361,0,2.205308603,0,0,0,1.824664949,0,0,0,0,0,0,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"neuron projection terminus"
"2559","GO:0044309",361,0,0,1.834629263,0,0,0,0,0,0,0,0,0,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"neuron spine"
"2560","GO:0044319",281,0,3.389093342,0,0,0,0,0,0,0,0,0,0,0,0,"cell division","daughter cells",0.073495258182834,"wound healing, spreading of cells"
"2561","GO:0044327",361,0,0,0,0,0,1.369069922,0,0,0,0,0,0,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"dendritic spine head"
"2562","GO:0044344",301,0,0,2.585258031,3.152133366,0,2.030489015,0,1.656690551,1.843055852,0,0,0,1.758586517,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"cellular response to fibroblast growth factor stimulus"
"2563","GO:0044380",320,0,0,0,0,0,0,0,1.654222724,0,1.948896291,0,0,0,1.353200798,"specific location","specific location",9.92629947826348e-06,"protein localization to cytoskeleton"
"2564","GO:0044389",260,1.486939658,0,0,0,3.864247121,1.454022857,2.725597715,3.499586618,0,2.911261856,0,3.669459393,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"ubiquitin-like protein ligase binding"
"2565","GO:0044391",153,0,0,0,0,0,0,0,0,0,0,3.371076963,2.55296594,0,3.959422115,"core complex","proteasome core \ ribosome located",9.87574152289292e-07,"ribosomal subunit"
"2566","GO:0044406",285,1.308431265,0,0,0,0,0,0,0,0,0,0,0,1.411471513,0,"symbiotic interaction","organisms involved \ symbiotic interaction",0.999992463507232,"adhesion of symbiont to host"
"2567","GO:0044409",285,0,0,2.585258031,0,0,0,0,2.51618099,1.843055852,0,0,0,0,0,"symbiotic interaction","organisms involved \ symbiotic interaction",0.999992463507232,"entry into host"
"2568","GO:0044531",24,1.342368269,0,0,0,0,0,1.312372587,0,0,0,0,0,0,0,"organism effects","organism modulates",0.971763014453263,"modulation of programmed cell death in other organism"
"2569","GO:0044532",24,1.379331222,0,0,0,0,0,1.349274745,0,0,0,0,0,0,0,"organism effects","organism modulates",0.971763014453263,"modulation of apoptotic process in other organism"
"2570","GO:0044548",249,0,0,0,0,1.303731969,0,0,0,0,0,0,1.78952193,0,0,"rna polymerase","rna polymerase",0.000130297265744393,"S100 protein binding"
"2571","GO:0044650",285,0,0,0,0,0,0,0,0,0,0,0,0,1.549296292,0,"symbiotic interaction","organisms involved \ symbiotic interaction",0.999992463507232,"adhesion of symbiont to host cell"
"2572","GO:0044665",144,0,0,0,0,0,2.260695148,0,0,0,0,0,0,0,0,"protein complex","protein complex",0.996270207450307,"MLL1/2 complex"
"2573","GO:0044706",382,1.431835057,1.657610386,2.495287332,2.281705991,2.301585893,0,1.355322262,1.693705797,0,3.101414816,0,1.909717568,0,0,"symbiotic interaction","include parasitism \ parasitism commensalism \ secondary organism \ symbiosis include",0.945741195976142,"multi-multicellular organism process"
"2574","GO:0044743",320,0,1.577652228,0,0,0,0,0,2.717394966,0,0,0,0,0,0,"specific location","specific location",9.92629947826348e-06,"protein transmembrane import into intracellular organelle"
"2575","GO:0044754",10,0,0,0,0,0,0,0,0,1.407856284,0,0,0,0,0,"spliceosomal complex","spliceosomal complex",0.213871616369837,"autolysosome"
"2576","GO:0044764",62,0,0,1.968822481,0,0,0,0,0,0,0,0,0,0,0,"animal organ","multicellular organism",1.3760431937111e-06,"multi-organism cellular process"
"2577","GO:0044766",78,0,0,0,0,0,0,0,0,0,0,0,2.164186573,0,3.98028907,"living organisms","living organisms",0.0422921487016233,"multi-organism transport"
"2578","GO:0044769",151,0,0,0,0,0,0,0,0,0,0,0,1.335029949,0,0,"inorganic cations","inorganic cations",0.986132549979638,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"
"2579","GO:0044770",329,0,3.143176519,0,0,1.81068202,0,1.619789938,2.483960165,0,1.73752953,0,2.998232562,0,0,"cell cycle","cell cycle",0.0302324621786205,"cell cycle phase transition"
"2580","GO:0044772",329,0,2.494906147,0,0,1.855284229,0,0,2.550001852,0,1.781636806,0,3.236996056,0,0,"cell cycle","cell cycle",0.0302324621786205,"mitotic cell cycle phase transition"
"2581","GO:0044773",323,0,0,0,0,0,0,0,1.777981747,0,0,0,0,0,0,"cell cycle","cell cycle",1.2699139237233e-07,"mitotic DNA damage checkpoint"
"2582","GO:0044774",323,0,0,0,0,0,0,0,1.732126028,0,0,0,0,0,0,"cell cycle","cell cycle",1.2699139237233e-07,"mitotic DNA integrity checkpoint"
"2583","GO:0044783",323,0,0,0,0,0,0,0,1.330590508,0,0,0,0,0,0,"cell cycle","cell cycle",1.2699139237233e-07,"G1 DNA damage checkpoint"
"2584","GO:0044788",337,0,0,0,0,2.334274131,0,0,0,0,0,0,1.831869678,0,0,"viral process","host organism",0.341844959340025,"modulation by host of viral process"
"2585","GO:0044793",93,0,0,0,0,1.406143928,0,0,0,0,0,0,0,0,0,"host organism","host organism",0.140387287894356,"negative regulation by host of viral process"
"2586","GO:0044794",93,0,0,0,0,1.303731969,0,0,0,0,0,0,0,0,0,"host organism","host organism",0.140387287894356,"positive regulation by host of viral process"
"2587","GO:0044803",52,0,0,2.924475405,0,0,0,0,0,0,0,0,0,0,0,"aggregation arrangement","aggregation arrangement",0.252994034499771,"multi-organism membrane organization"
"2588","GO:0044818",323,0,0,0,0,0,0,2.032600244,1.803953871,0,0,0,0,0,0,"cell cycle","cell cycle",1.2699139237233e-07,"mitotic G2/M transition checkpoint"
"2589","GO:0044819",323,0,0,0,0,0,0,0,1.330590508,0,0,0,0,0,0,"cell cycle","cell cycle",1.2699139237233e-07,"mitotic G1/S transition checkpoint"
"2590","GO:0044827",337,0,0,0,0,0,0,0,0,0,0,0,2.197257574,0,0,"viral process","host organism",0.341844959340025,"modulation by host of viral genome replication"
"2591","GO:0044839",329,0,1.376040194,0,0,0,0,0,1.403615162,0,0,0,2.59185979,0,1.496668743,"cell cycle","cell cycle",0.0302324621786205,"cell cycle G2/M phase transition"
"2592","GO:0044843",329,2.149770494,2.595815859,0,0,2.225366113,0,0,0,0,0,0,0,0,0,"cell cycle","cell cycle",0.0302324621786205,"cell cycle G1/S phase transition"
"2593","GO:0044849",205,0,0,0,0,1.335142632,0,0,0,0,1.313637762,0,0,0,0,"estrous cycle","regular intervals \ sexual cycle",0.0236736098600977,"estrous cycle"
"2594","GO:0044853",113,0,1.597419987,1.675817841,0,0,1.998464426,0,0,1.343470182,0,0,1.753438192,0,0,"plasma membrane","plasma membrane",0.00246959631891353,"plasma membrane raft"
"2595","GO:0045005",336,0,0,0,0,1.879780268,0,0,1.546109199,0,0,0,0,0,2.390272878,"mating type","genetic material",0.574702454795729,"DNA-dependent DNA replication maintenance of fidelity"
"2596","GO:0045017",175,0,0,2.092018868,0,0,0,1.772852731,1.388751175,0,0,2.554972824,2.603365039,3.622323596,0,"carbon atoms","carbon atoms",0.47488178147725,"glycerolipid biosynthetic process"
"2597","GO:0045047",112,0,0,0,0,0,0,0,0,0,0,6.344669576,0,0,0,"er membrane","directing proteins \ er membrane \ signals contained",0.641994691202421,"protein targeting to ER"
"2598","GO:0045056",112,0,0,2.271791383,0,0,0,0,0,0,0,0,0,0,0,"er membrane","directing proteins \ er membrane \ signals contained",0.641994691202421,"transcytosis"
"2599","GO:0045058",326,0,0,1.75074564,2.04235965,0,0,0,0,0,0,0,0,0,0,"positive alpha","alpha beta",0.00778036465738583,"T cell selection"
"2600","GO:0045059",326,0,0,0,0,0,0,1.349274745,0,1.407856284,1.384557981,0,0,0,0,"positive alpha","alpha beta",0.00778036465738583,"positive thymic T cell selection"
"2601","GO:0045060",326,0,0,0,0,0,0,1.349274745,0,1.407856284,1.384557981,0,0,0,0,"positive alpha","alpha beta",0.00778036465738583,"negative thymic T cell selection"
"2602","GO:0045069",337,0,0,1.817010209,0,0,0,0,0,0,0,0,1.860574554,1.465133453,0,"viral process","host organism",0.341844959340025,"regulation of viral genome replication"
"2603","GO:0045070",261,0,0,0,2.086644446,0,0,0,0,0,0,0,0,0,0,"stimulus indicating","translational initiation",0.0268294423287839,"positive regulation of viral genome replication"
"2604","GO:0045071",93,0,0,1.390298339,0,0,0,0,0,0,0,0,0,0,0,"host organism","host organism",0.140387287894356,"negative regulation of viral genome replication"
"2605","GO:0045088",199,5.751673135,2.895430732,3.11071065,0,2.157199365,0,1.885055705,4.293018154,0,0,0,1.741067325,0,0,"natural killer","immune response",1.03728241758145e-06,"regulation of innate immune response"
"2606","GO:0045089",199,6.955312757,1.83669398,3.271959286,0,2.038744915,0,2.458869786,5.42416763,0,0,0,1.723720751,0,0,"natural killer","immune response",1.03728241758145e-06,"positive regulation of innate immune response"
"2607","GO:0045103",213,0,1.509160904,0,0,0,0,0,0,0,0,0,0,0,0,"specific location","specific location",0.00341906350087532,"intermediate filament-based process"
"2608","GO:0045104",178,0,1.525689995,0,0,0,0,0,0,0,0,0,0,0,0,"assembly arrangement","assembly arrangement",2.55308354170545e-07,"intermediate filament cytoskeleton organization"
"2609","GO:0045120",267,0,0,0,0,0,1.33212724,0,0,0,1.347584891,0,0,0,0,"double fertilization","zona pellucida",0.974965348663346,"pronucleus"
"2610","GO:0045121",113,1.423326713,3.28920841,4.258744162,0,2.174896866,2.018629042,1.328915336,2.039202479,3.207875483,0,0,3.527371319,0,0,"plasma membrane","plasma membrane",0.00246959631891353,"membrane raft"
"2611","GO:0045123",339,0,0,0,0,0,0,0,0,2.057842127,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"cellular extravasation"
"2612","GO:0045124",95,0,0,0,0,0,0,0,0,1.413818267,0,0,0,0,0,"mature structure","neuron projection",4.40207219240478e-05,"regulation of bone resorption"
"2613","GO:0045125",327,0,0,0,0,0,0,0,0,2.06550236,0,0,0,0,0,"cell activity","cell activity",0.953228295569346,"bioactive lipid receptor activity"
"2614","GO:0045132",393,0,0,0,0,0,0,0,0,0,1.367729671,0,0,0,0,"cycle process","cell cycle",0.429206597963043,"meiotic chromosome segregation"
"2615","GO:0045137",165,0,0,2.310269755,1.377406611,2.149086705,2.018088751,0,2.986264342,0,0,0,0,0,0,"distinct developmental","sexual characteristics",0.43240099657154,"development of primary sexual characteristics"
"2616","GO:0045143",393,0,0,0,0,0,0,0,1.368756841,0,0,0,0,0,0,"cycle process","cell cycle",0.429206597963043,"homologous chromosome segregation"
"2617","GO:0045165",276,1.945182302,1.418254961,2.177044643,2.83834995,5.79689944,1.909624283,0,1.45270945,0,0,0,3.578247161,1.301090886,0,"differentiating autonomously","developmental fate",0.993126325138559,"cell fate commitment"
"2618","GO:0045177",387,0,2.018241697,0,0,0,0,0,0,1.92445697,0,0,1.391480891,0,0,"outer segment","zonula adherens",0.0265016751442927,"apical part of cell"
"2619","GO:0045178",387,0,0,0,0,0,0,0,0,1.940215582,0,0,0,0,0,"outer segment","zonula adherens",0.0265016751442927,"basal part of cell"
"2620","GO:0045179",361,0,0,0,0,0,0,0,0,0,1.425134703,0,0,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"apical cortex"
"2621","GO:0045182",261,0,0,0,0,0,0,0,0,0,0,0,0,0,1.952993339,"stimulus indicating","translational initiation",0.0268294423287839,"translation regulator activity"
"2622","GO:0045185",213,0,0,0,0,0,2.232789909,0,0,0,0,0,0,0,0,"specific location","specific location",0.00341906350087532,"maintenance of protein location"
"2623","GO:0045197",272,0,0,1.689967123,0,3.320689259,0,1.880257684,0,0,0,0,1.972074025,1.724776205,0,"intracellular organization","intracellular organization",0.00809617620778537,"establishment or maintenance of epithelial cell apical/basal polarity"
"2624","GO:0045198",39,0,0,2.454544576,0,2.767002654,0,0,0,0,0,0,2.197257574,0,0,"epithelial cell","ureteric bud",0.911711750141282,"establishment of epithelial cell apical/basal polarity"
"2625","GO:0045199",20,0,0,0,0,0,0,0,0,0,0,0,0,1.629470596,1.412590681,"epithelial cell","epithelial cell",0.0632470110050077,"maintenance of epithelial cell apical/basal polarity"
"2626","GO:0045211",361,0,0,0,0,1.794378895,0,0,0,0,0,0,0,0,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal",0.0202635837518093,"postsynaptic membrane"
"2627","GO:0045216",178,0,2.773962816,0,0,0,0,0,0,1.467984128,0,0,0,0,0,"assembly arrangement","assembly arrangement",2.55308354170545e-07,"cell-cell junction organization"
"2628","GO:0045271",322,0,0,0,0,0,0,0,0,5.835673152,0,0,0,0,0,"protein complex","protein complex",0.342201512798841,"respiratory chain complex I"
"2629","GO:0045277",322,0,0,0,0,0,0,0,0,3.546554815,0,0,0,0,0,"protein complex","protein complex",0.342201512798841,"respiratory chain complex IV"
"2630","GO:0045294",277,1.419897794,0,0,0,0,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"alpha-catenin binding"
"2631","GO:0045295",277,1.379331222,0,0,0,0,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"gamma-catenin binding"
"2632","GO:0045296",277,0,1.447234326,2.148012723,0,0,1.403189627,0,2.057797225,3.66663438,0,0,2.056991698,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"cadherin binding"
"2633","GO:0045309",260,1.701312664,1.4030114,1.457939978,0,0,0,2.786449228,0,2.250910951,0,0,0,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"protein phosphorylated amino acid binding"
"2634","GO:0045333",308,0,0,0,0,0,0,0,0,5.49707606,0,0,0,0,2.35639365,"include transport","enzymatic release \ requires oxygen",0.900472173608503,"cellular respiration"
"2635","GO:0045334",15,0,0,1.889565573,0,0,0,0,1.838432558,2.809541327,1.306752572,0,0,0,0,"bilayer surrounding","bilayer surrounding",0.00220661701392983,"clathrin-coated endocytic vesicle"
"2636","GO:0045335",289,0,0,0,0,0,0,0,0,0,0,0,3.005210562,1.306903952,0,"trans golgi","cis golgi",0.0661085264620479,"phagocytic vesicle"
"2637","GO:0045348",314,0,0,0,0,1.406143928,1.369069922,1.349274745,0,0,0,0,0,1.549296292,0,"receptor biosynthesis \ sphingolipid biosynthesis \ triglyceride biosynthesis","inositol phosphate",0.0347533447731056,"positive regulation of MHC class II biosynthetic process"
"2638","GO:0045428",383,0,0,0,0,1.81359734,0,0,0,0,0,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of nitric oxide biosynthetic process"
"2639","GO:0045429",314,0,0,0,0,2.144374623,0,0,0,0,0,0,0,0,0,"receptor biosynthesis \ sphingolipid biosynthesis \ triglyceride biosynthesis","inositol phosphate",0.0347533447731056,"positive regulation of nitric oxide biosynthetic process"
"2640","GO:0045444",397,2.235942439,1.79660611,3.865480291,2.29640836,0,0,0,0,0,0,1.628687457,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"fat cell differentiation"
"2641","GO:0045446",20,0,0,2.982560864,0,1.416727561,0,0,0,1.424929763,0,0,0,0,0,"epithelial cell","epithelial cell",0.0632470110050077,"endothelial cell differentiation"
"2642","GO:0045453",117,0,0,0,0,0,0,0,0,0,0,0,1.787133125,0,0,"muscle cells","muscle cells",0.000125592851853612,"bone resorption"
"2643","GO:0045471",34,0,0,2.347428278,1.9382123,2.925695978,0,0,0,1.489355634,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",3.6996646915483e-26,"response to ethanol"
"2644","GO:0045494",328,0,0,0,0,0,1.880066618,0,1.616401573,0,0,0,0,0,0,"red light","process preventing \ specialized cell",0.996278883839404,"photoreceptor cell maintenance"
"2645","GO:0045540",314,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607829877,"receptor biosynthesis \ sphingolipid biosynthesis \ triglyceride biosynthesis","inositol phosphate",0.0347533447731056,"regulation of cholesterol biosynthetic process"
"2646","GO:0045576",339,0,0,2.157540697,0,0,0,0,0,2.323060135,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"mast cell activation"
"2647","GO:0045577",364,0,0,0,0,0,2.174072476,0,0,0,0,0,0,2.18501323,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of B cell differentiation"
"2648","GO:0045579",364,0,0,0,0,0,0,0,0,0,0,1.56998125,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of B cell differentiation"
"2649","GO:0045580",284,0,0,0,3.676547976,0,0,1.631401982,0,0,0,0,0,0,0,"cell death","cell aging",2.22219065602687e-09,"regulation of T cell differentiation"
"2650","GO:0045581",221,0,0,0,1.922713435,0,1.861430413,0,0,0,0,0,1.343812651,0,0,"directed movement","kinase activity",5.79710210460531e-17,"negative regulation of T cell differentiation"
"2651","GO:0045582",364,1.322680845,0,0,2.349134491,0,0,0,0,0,0,1.701327115,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of T cell differentiation"
"2652","GO:0045598",364,0,0,0,3.95799093,1.944191988,1.842581657,0,0,0,1.884898956,2.760449955,2.954649824,1.876243521,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of fat cell differentiation"
"2653","GO:0045599",221,0,1.542603556,0,1.886577596,0,0,0,0,0,0,0,1.687487155,1.563409006,0,"directed movement","kinase activity",5.79710210460531e-17,"negative regulation of fat cell differentiation"
"2654","GO:0045600",364,0,0,0,1.620780661,1.631214272,1.561088963,0,1.306267761,0,1.590332026,3.049994172,1.696127438,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of fat cell differentiation"
"2655","GO:0045601",364,0,0,0,0,0,0,0,3.036215245,0,0,0,1.387320381,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of endothelial cell differentiation"
"2656","GO:0045603",364,0,0,0,0,0,0,0,2.52637337,0,0,0,1.680442483,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of endothelial cell differentiation"
"2657","GO:0045604",364,0,0,0,0,0,0,0,0,0,0,0,1.389669153,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of epidermal cell differentiation"
"2658","GO:0045619",364,0,0,0,4.326799537,0,2.276434649,1.432220013,0,1.846367162,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of lymphocyte differentiation"
"2659","GO:0045620",159,0,0,0,2.983436088,0,4.204739616,0,0,0,0,0,0,1.371740643,0,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of lymphocyte differentiation"
"2660","GO:0045621",364,0,0,0,2.186291872,0,0,0,0,0,0,2.048012529,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of lymphocyte differentiation"
"2661","GO:0045622",364,0,0,0,4.943541068,0,0,0,0,0,0,1.559331023,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of T-helper cell differentiation"
"2662","GO:0045623",159,0,0,0,2.70580904,0,0,0,0,0,0,1.421179696,2.08273692,0,0,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of T-helper cell differentiation"
"2663","GO:0045624",364,0,0,0,2.571385493,0,0,0,0,0,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of T-helper cell differentiation"
"2664","GO:0045625",364,0,0,0,1.441249325,0,1.409616198,1.389780442,0,0,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of T-helper 1 cell differentiation"
"2665","GO:0045628",364,0,0,0,1.400642145,0,1.369069922,0,0,0,0,1.83110478,0,1.549296292,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of T-helper 2 cell differentiation"
"2666","GO:0045637",364,0,2.006405611,2.130046749,3.678563781,0,1.871309149,3.393507402,0,0,2.715436173,1.712403867,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of myeloid cell differentiation"
"2667","GO:0045638",159,1.455474871,0,0,1.495222737,1.505511644,1.436397559,0,0,0,1.465207728,0,0,0,0,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of myeloid cell differentiation"
"2668","GO:0045639",364,0,0,0,0,0,0,2.053882932,0,0,4.34848039,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of myeloid cell differentiation"
"2669","GO:0045646",364,0,0,0,1.922713435,0,0,0,0,1.383124846,3.167781136,0,1.343812651,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of erythrocyte differentiation"
"2670","GO:0045648",364,0,0,0,2.236481421,0,0,0,0,0,2.204673441,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of erythrocyte differentiation"
"2671","GO:0045652",357,0,1.375385353,0,0,0,0,2.742496,0,0,0,1.748250519,1.595193595,0,1.988013299,"formation arrangement","cell substrate",1.87496389352897e-16,"regulation of megakaryocyte differentiation"
"2672","GO:0045654",364,0,0,0,0,0,0,1.349274745,0,1.407856284,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of megakaryocyte differentiation"
"2673","GO:0045655",364,0,0,2.313776176,0,0,0,0,0,0,2.581562862,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of monocyte differentiation"
"2674","GO:0045657",364,0,0,2.838812095,0,0,0,0,0,0,3.110263872,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of monocyte differentiation"
"2675","GO:0045662",8,0,0,0,0,0,0,0,0,0,0,0,1.546741542,0,0,"skeletal muscle","cell differentiation \ muscle cell",3.74167877224603e-05,"negative regulation of myoblast differentiation"
"2676","GO:0045665",221,0,1.544635684,1.641596606,0,0,0,0,0,1.762761375,0,0,2.319784986,0,0,"directed movement","kinase activity",5.79710210460531e-17,"negative regulation of neuron differentiation"
