"","GOID","cluster","GSE21935_Barnes_FSCZvsCTL","GSE21935_Barnes_MSCZvsCTL","GSE17612_Maycox_FSCZvsCTL","GSE17612_Maycox_MSCZvsCTL","GSE46509_Piet_FSCZvsCTL","GSE46509_Piet_MSCZvsCTL","GSE37981_Piet_FSCZvsCTL","GSE37981_Piet_MSCZvsCTL","female_scz_ancg_dge","female_scz_dlpfc_dge","female_scz_nacc_dge","male_scz_ancg_dge","male_scz_dlpfc_dge","male_scz_nAcc_dge","ClusterTheme","UserTheme","pVal","TERM"
"2065","GO:0032288",291,0,3.931176014,0,0,0,0,0,0,0,0,0,0,0,0,"actin filament","actin filament",4.89964178149788e-05,"myelin assembly"
"2066","GO:0032291",307,0,3.744420357,0,0,0,0,0,0,2.047986017,0,0,0,0,0,"specific target","repulsive cues",0.0788758428115131,"axon ensheathment in central nervous system"
"2067","GO:0032292",307,0,1.705867847,0,0,0,0,1.784962095,0,2.704385336,0,0,1.426315884,0,0,"specific target","repulsive cues",0.0788758428115131,"peripheral nervous system axon ensheathment"
"2068","GO:0032300",351,0,0,0,0,0,0,0,0,0,0,0,0,0,1.684237518,"macromolecular structure","binding activity",4.79620898248096e-07,"mismatch repair complex"
"2069","GO:0032330",364,0,0,0,2.228698628,0,0,0,0,0,0,2.586514167,3.168548079,0,0,"cell differentiation","cell differentiation",6.44581750132069e-39,"regulation of chondrocyte differentiation"
"2070","GO:0032331",159,0,1.395335093,0,0,0,0,0,0,0,0,0,0,0,0,"cell differentiation","cell proliferation",0.000154323227640971,"negative regulation of chondrocyte differentiation"
"2071","GO:0032332",364,0,0,0,1.837361986,0,0,0,0,0,0,1.762484448,3.852660683,1.538125501,0,"cell differentiation","cell differentiation",6.44581750132069e-39,"positive regulation of chondrocyte differentiation"
"2072","GO:0032350",383,0,0,0,1.626490043,0,0,0,0,0,0,0,1.312512226,1.62880929,1.432404171,"individual cells","lipid storage",3.89553517668265e-22,"regulation of hormone metabolic process"
"2073","GO:0032351",8,0,0,0,0,0,0,0,0,0,0,0,0,1.829614852,0,"skeletal muscle","muscle cell",2.93916824433935e-14,"negative regulation of hormone metabolic process"
"2074","GO:0032352",383,0,0,0,2.038727081,0,0,0,0,0,0,0,0,0,1.498720933,"individual cells","lipid storage",3.89553517668265e-22,"positive regulation of hormone metabolic process"
"2075","GO:0032354",301,0,0,0,0,0,0,0,0,0,0,1.99027258,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to follicle-stimulating hormone"
"2076","GO:0032355",301,0,0,1.568525152,0,1.83804454,0,0,0,0,0,3.084828497,7.603979389,3.048390606,1.998185354,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to estradiol"
"2077","GO:0032356",396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.758025003,"compound consisting","adenylyl residues \ heparan sulfate",0.846879121077969,"oxidized DNA binding"
"2078","GO:0032357",396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839772705,"compound consisting","adenylyl residues \ heparan sulfate",0.846879121077969,"oxidized purine DNA binding"
"2079","GO:0032365",302,0,0,0,0,0,0,0,0,1.362094474,0,2.042341634,0,0,0,"directed movement","directed movement",0.058757245620253,"intracellular lipid transport"
"2080","GO:0032366",255,0,0,0,0,0,0,0,0,0,0,1.627475928,0,0,0,"lipid particle","acceptor membrane \ aqueous phase \ lipid particle \ outer leaflet",0.610567981288504,"intracellular sterol transport"
"2081","GO:0032367",134,0,0,0,0,0,0,0,0,0,0,1.669834797,0,0,0,"lipoprotein particle","lipoprotein particle",0.23251902088235,"intracellular cholesterol transport"
"2082","GO:0032368",121,0,0,0,0,0,0,0,0,3.456210626,0,0,5.380052877,4.610624705,2.652029855,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of lipid transport"
"2083","GO:0032369",221,0,0,0,0,0,0,0,0,1.687548353,2.536249315,0,0,2.063427153,1.855537309,"directed movement","directed movement",8.60657549190402e-25,"negative regulation of lipid transport"
"2084","GO:0032370",226,0,0,0,0,0,0,0,0,1.617843533,0,0,3.962244069,1.508343511,2.533372266,"cell communication","directed movement",1.62711678257022e-19,"positive regulation of lipid transport"
"2085","GO:0032371",121,0,0,0,0,0,0,0,0,2.749322727,0,0,0,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of sterol transport"
"2086","GO:0032372",221,0,0,0,0,0,0,0,0,1.499311585,1.420578836,0,0,0,0,"directed movement","directed movement",8.60657549190402e-25,"negative regulation of sterol transport"
"2087","GO:0032373",121,0,0,0,0,0,0,0,0,1.458288719,0,0,1.588480665,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"positive regulation of sterol transport"
"2088","GO:0032374",310,0,0,0,0,0,0,0,0,2.749322727,0,0,0,0,0,"regulated release","regulated release",0.00318100480248602,"regulation of cholesterol transport"
"2089","GO:0032375",246,0,0,0,0,0,0,0,0,1.499311585,1.420578836,0,0,0,0,"tolerance induction","cell mediated \ mediated immunity",0.0189735736267587,"negative regulation of cholesterol transport"
"2090","GO:0032376",310,0,0,0,0,0,0,0,0,1.458288719,0,0,1.588480665,0,0,"regulated release","regulated release",0.00318100480248602,"positive regulation of cholesterol transport"
"2091","GO:0032386",226,0,0,0,0,0,0,0,0,7.276166204,0,0,17.11484468,5.995197589,5.264673671,"cell communication","directed movement",1.62711678257022e-19,"regulation of intracellular transport"
"2092","GO:0032387",221,0,0,0,0,0,0,0,0,3.276280898,0,1.364996533,3.973650903,0,1.463908985,"directed movement","directed movement",8.60657549190402e-25,"negative regulation of intracellular transport"
"2093","GO:0032388",226,0,0,1.411690633,0,0,0,0,0,6.453445897,0,0,13.65415096,5.662928877,4.739825212,"cell communication","directed movement",1.62711678257022e-19,"positive regulation of intracellular transport"
"2094","GO:0032391",387,0,0,0,0,0,1.372526256,0,0,0,0,0,0,0,0,"outer segment","outer segment",0.00372534432311841,"photoreceptor connecting cilium"
"2095","GO:0032392",265,0,0,0,0,0,0,0,0,1.91832151,0,1.931806047,5.914974627,1.471896502,14.57910425,"degrading defective","cells interpret \ pattern specification \ specific environment \ specific patterns \ specification process",0.0337425105837945,"DNA geometric change"
"2096","GO:0032395",148,0,2.076416123,0,0,1.765514354,0,0,0,0,0,0,0,0,0,"cell activity","cell activity",0.995596933637025,"MHC class II receptor activity"
"2097","GO:0032404",260,1.404149517,0,0,0,0,0,0,0,0,0,0,0,0,1.758025003,"lipoprotein particle","lipoprotein particle",8.42091710402674e-23,"mismatch repair complex binding"
"2098","GO:0032409",158,0,0,0,0,0,0,0,0,5.404573982,0,0,12.14164654,1.460335064,1.748238516,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"regulation of transporter activity"
"2099","GO:0032410",158,0,0,0,0,0,0,0,0,0,0,0,4.461018834,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"negative regulation of transporter activity"
"2100","GO:0032411",158,0,0,0,0,0,0,0,0,6.801318524,0,0,7.275513253,1.486120317,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"positive regulation of transporter activity"
"2101","GO:0032412",80,0,0,0,0,0,0,0,0,3.759718374,0,0,11.17186232,1.676331556,2.013318801,"transmembrane transport","NA NA",1.19949489819391e-08,"regulation of ion transmembrane transporter activity"
"2102","GO:0032413",36,0,0,0,0,0,0,0,0,0,0,0,2.565815657,0,0,"voltage gated","channel catalyzes",0.000280623620281531,"negative regulation of ion transmembrane transporter activity"
"2103","GO:0032414",36,0,0,0,0,0,0,0,0,4.803656229,0,0,7.97384431,1.62251489,0,"voltage gated","channel catalyzes",0.000280623620281531,"positive regulation of ion transmembrane transporter activity"
"2104","GO:0032418",213,0,0,0,0,0,0,0,0,0,0,0,2.476511802,0,0,"specific location","specific location",2.60746732332188e-05,"lysosome localization"
"2105","GO:0032420",361,0,0,0,0,0,0,0,0,0,0,0,0,1.954599161,0,"inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated","axon terminal \ axon terminus \ inflated portion \ release neurotransmitters \ specialized apparatus \ terminal inflated",0.0117309712502022,"stereocilium"
"2106","GO:0032421",220,0,0,0,0,0,0,0,0,0,0,0,0,1.778035561,0,"species trophozoite \ trophozoite stage","basal body",0.621533628511132,"stereocilium bundle"
"2107","GO:0032432",291,0,1.578327144,0,0,0,0,0,0,3.722961346,0,0,2.384318011,1.54577259,0,"actin filament","actin filament",4.89964178149788e-05,"actin filament bundle"
"2108","GO:0032433",220,1.528159207,0,0,0,0,0,0,0,0,0,0,2.010600597,0,0,"species trophozoite \ trophozoite stage","basal body",0.621533628511132,"filopodium tip"
"2109","GO:0032434",228,0,0,0,0,0,0,0,0,2.603447482,3.191019463,2.283150503,4.323268436,2.917497183,0,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"regulation of proteasomal ubiquitin-dependent protein catabolic process"
"2110","GO:0032435",228,0,0,0,0,0,0,0,0,0,0,0,1.442106774,0,0,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"negative regulation of proteasomal ubiquitin-dependent protein catabolic process"
"2111","GO:0032436",228,0,0,0,0,0,0,0,0,3.166807939,3.863126747,1.66856065,3.253913651,3.308806864,0,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"
"2112","GO:0032451",268,2.170943197,0,0,0,1.575487051,0,0,0,0,0,0,0,0,0,"compound donor","similar triphosphate",0.621533628511132,"demethylase activity"
"2113","GO:0032452",101,2.340907184,0,0,0,0,0,0,0,0,0,0,0,0,0,"post transcriptionally","amino acid",0.958307320187548,"histone demethylase activity"
"2114","GO:0032454",136,1.829733312,0,0,0,0,0,0,0,0,0,0,0,0,0,"lysine position","histone h3",0.903450418208449,"histone demethylase activity (H3-K9 specific)"
"2115","GO:0032465",357,0,0,0,0,0,0,0,0,0,1.539828979,0,4.333172329,0,0,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of cytokinesis"
"2116","GO:0032467",199,0,0,0,0,0,0,0,0,0,0,0,2.464269758,0,0,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of cytokinesis"
"2117","GO:0032469",200,0,0,0,0,0,0,0,0,1.778049608,0,0,3.695874813,2.15774055,0,"internal steady","internal steady",2.14152908805391e-11,"endoplasmic reticulum calcium ion homeostasis"
"2118","GO:0032479",199,1.359796442,0,0,0,0,0,0,1.374116924,3.263362824,0,3.024679502,5.566859561,0,1.446307501,"natural killer","cytokine production",1.00440769332218e-13,"regulation of type I interferon production"
"2119","GO:0032480",246,0,0,0,0,0,0,0,0,0,0,1.804357507,3.462188316,0,0,"tolerance induction","cell mediated \ mediated immunity",0.0189735736267587,"negative regulation of type I interferon production"
"2120","GO:0032481",199,0,0,0,0,0,2.019355856,0,2.202353368,3.373594745,0,2.513985625,3.560050909,1.38694778,2.3407209,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of type I interferon production"
"2121","GO:0032486",172,0,0,0,0,0,0,0,0,0,0,0,2.939472078,0,0,"molecular signals","molecular signals",0.00259211607605167,"Rap protein signal transduction"
"2122","GO:0032494",34,0,0,0,0,0,0,0,0,1.565635328,0,0,2.603114451,1.829614852,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"response to peptidoglycan"
"2123","GO:0032495",301,0,0,0,0,0,0,0,0,2.047986017,0,0,4.389845655,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to muramyl dipeptide"
"2124","GO:0032496",301,0,0,2.851658175,0,1.970569128,0,0,0,7.169931905,2.679398768,4.080849261,7.278512817,1.631507227,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to lipopolysaccharide"
"2125","GO:0032507",213,0,0,0,0,0,1.574444249,0,0,2.602642899,0,0,1.816562725,0,1.506955329,"specific location","specific location",2.60746732332188e-05,"maintenance of protein location in cell"
"2126","GO:0032508",351,0,0,0,0,0,0,0,0,2.084089665,0,2.061055026,5.184042096,0,15.25936835,"macromolecular structure","binding activity",4.79620898248096e-07,"DNA duplex unwinding"
"2127","GO:0032515",158,0,0,0,0,0,0,0,0,2.00322719,0,0,2.463051759,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"negative regulation of phosphoprotein phosphatase activity"
"2128","GO:0032516",228,0,0,0,0,1.515330854,0,0,0,0,0,0,2.434241958,1.367339758,0,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"positive regulation of phosphoprotein phosphatase activity"
"2129","GO:0032525",120,0,0,0,1.766465475,0,0,0,0,0,0,0,0,0,0,"regionalization process","regionalization process",0.796487030286514,"somite rostral/caudal axis specification"
"2130","GO:0032526",301,0,0,1.346249209,0,0,0,0,0,2.128316804,0,1.45023857,1.400349806,2.22836908,1.871825472,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to retinoic acid"
"2131","GO:0032528",178,0,1.654386183,0,0,0,0,0,0,0,0,0,4.557186118,0,0,"assembly arrangement","assembly arrangement",8.13744543424928e-09,"microvillus organization"
"2132","GO:0032535",284,0,0,0,0,0,0,0,0,6.68738746,1.610834992,0,14.00539671,1.809357216,0,"cell death","cell aging",2.27755527303875e-13,"regulation of cellular component size"
"2133","GO:0032549",260,0,0,0,0,0,0,0,0,0,0,0,1.344414854,0,0,"lipoprotein particle","lipoprotein particle",8.42091710402674e-23,"ribonucleoside binding"
"2134","GO:0032570",301,0,0,0,0,1.846943251,0,1.723164216,1.332423228,1.781665501,0,1.778175725,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.81210387523282e-15,"response to progesterone"
"2135","GO:0032587",238,0,0,1.595274676,0,0,0,0,0,4.364207109,0,1.561183717,11.06934802,2.399237097,2.667109759,"volume enclosed","smooth er",0.781221437744638,"ruffle membrane"
"2136","GO:0032589",113,0,0,0,0,0,0,0,0,2.033354784,0,0,3.097597176,4.408998871,0,"plasma membrane","plasma membrane",0.0111386780398949,"neuron projection membrane"
"2137","GO:0032590",113,0,0,0,0,0,0,0,0,0,0,0,2.220560512,0,0,"plasma membrane","plasma membrane",0.0111386780398949,"dendrite membrane"
"2138","GO:0032591",238,0,0,0,0,0,0,0,0,0,0,0,1.407908195,0,0,"volume enclosed","smooth er",0.781221437744638,"dendritic spine membrane"
"2139","GO:0032593",289,0,0,0,0,0,0,0,0,1.719477409,0,0,2.939472078,1.986901638,0,"trans golgi","plasma membrane",0.0386075961750143,"insulin-responsive compartment"
"2140","GO:0032642",199,0,0,0,0,0,0,0,0,5.373933468,0,0,6.889994077,2.515690245,4.293253528,"natural killer","cytokine production",1.00440769332218e-13,"regulation of chemokine production"
"2141","GO:0032645",234,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446087672,"cell chemotaxis","NA NA",0.321620608252935,"regulation of granulocyte macrophage colony-stimulating factor production"
"2142","GO:0032647",199,0,0,0,0,0,0,0,1.51389518,1.687548353,0,3.545922989,3.468601852,0,1.855537309,"natural killer","cytokine production",1.00440769332218e-13,"regulation of interferon-alpha production"
"2143","GO:0032648",199,0,0,0,0,0,0,0,0,1.546884126,0,2.429235063,1.733162509,0,0,"natural killer","cytokine production",1.00440769332218e-13,"regulation of interferon-beta production"
"2144","GO:0032649",199,0,0,0,0,0,0,0,0,2.567108398,0,1.994922051,1.981029229,0,2.964349378,"natural killer","cytokine production",1.00440769332218e-13,"regulation of interferon-gamma production"
"2145","GO:0032651",388,0,0,1.339349937,0,0,0,0,0,3.701430749,1.504705106,0,6.652401077,2.444860892,2.077495455,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of interleukin-1 beta production"
"2146","GO:0032652",121,0,0,2.130028621,0,0,0,0,0,3.187750886,1.379193535,0,7.499136397,2.111157004,2.33331591,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-1 production"
"2147","GO:0032653",121,0,0,0,0,0,0,0,0,2.827445121,0,0,1.57520727,0,4.022865276,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-10 production"
"2148","GO:0032655",121,0,0,0,0,0,0,0,1.756422944,2.00322719,0,0,1.93817503,1.825862712,3.03528952,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-12 production"
"2149","GO:0032656",121,0,0,0,0,0,0,0,0,0,0,1.627475928,0,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-13 production"
"2150","GO:0032660",121,0,0,0,0,0,0,0,0,3.036234694,0,2.076327504,0,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-17 production"
"2151","GO:0032663",121,0,1.428545916,0,0,0,0,0,0,3.491581712,0,0,3.038625907,0,3.03528952,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-2 production"
"2152","GO:0032673",121,0,0,1.464281186,0,0,0,0,0,3.156708414,0,0,0,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-4 production"
"2153","GO:0032675",121,0,0,2.943217614,0,0,0,0,0,6.560639425,0,2.909457604,7.005630025,1.688058794,2.969365636,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-6 production"
"2154","GO:0032677",121,0,0,2.143819115,0,0,1.311719838,0,0,3.40995014,2.742296574,1.787269065,6.193597717,2.747405157,1.731000182,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of interleukin-8 production"
"2155","GO:0032680",199,0,0,2.753754813,0,0,0,0,0,4.608779942,0,4.886221375,12.09151837,3.874649026,1.634401805,"natural killer","cytokine production",1.00440769332218e-13,"regulation of tumor necrosis factor production"
"2156","GO:0032682",246,0,0,0,0,0,0,0,0,0,0,0,1.546137387,0,2.049368004,"tolerance induction","cell mediated \ mediated immunity",0.0189735736267587,"negative regulation of chemokine production"
"2157","GO:0032689",21,0,0,0,0,0,0,0,0,0,0,0,1.312512226,0,2.214569576,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interferon-gamma production"
"2158","GO:0032691",21,0,0,0,0,0,0,0,0,2.405960427,0,0,0,0,0,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-1 beta production"
"2159","GO:0032692",21,0,0,1.301456322,0,0,0,0,0,2.118220494,0,0,1.442106774,0,0,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-1 production"
"2160","GO:0032693",21,0,0,0,0,0,0,0,0,2.111565225,0,0,0,0,3.412504955,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-10 production"
"2161","GO:0032695",21,0,0,0,0,0,0,0,0,2.251352048,0,0,0,1.538125501,1.397079872,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-12 production"
"2162","GO:0032703",21,0,0,0,0,0,0,0,0,0,0,0,1.31905424,0,0,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-2 production"
"2163","GO:0032715",21,0,0,0,0,0,0,0,0,1.848760088,0,0,1.655363797,1.518272624,0,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-6 production"
"2164","GO:0032717",21,0,0,1.380228604,0,0,2.223592802,0,0,0,0,0,0,0,0,"signaling pathway","signaling pathway",0.0499489056417557,"negative regulation of interleukin-8 production"
"2165","GO:0032720",246,0,0,0,0,0,0,0,0,0,0,1.528802164,3.283520335,0,0,"tolerance induction","cell mediated \ mediated immunity",0.0189735736267587,"negative regulation of tumor necrosis factor production"
"2166","GO:0032722",199,0,0,0,0,0,0,0,0,4.034474857,0,1.348523421,6.776441182,1.687927335,2.817528947,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of chemokine production"
"2167","GO:0032725",234,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555501352,"cell chemotaxis","NA NA",0.321620608252935,"positive regulation of granulocyte macrophage colony-stimulating factor production"
"2168","GO:0032727",199,0,0,0,0,0,0,0,1.36575282,1.931349419,0,3.905546688,4.086867471,0,2.104031598,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of interferon-alpha production"
"2169","GO:0032728",199,0,0,0,0,0,0,0,0,2.035040794,0,1.977501628,1.905401301,0,0,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of interferon-beta production"
"2170","GO:0032729",199,0,0,0,0,0,0,0,0,0,0,1.980823701,1.978791649,0,1.344601901,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of interferon-gamma production"
"2171","GO:0032731",388,0,0,2.894560695,0,0,0,0,0,0,0,0,7.520346145,3.479069431,2.294993162,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-1 beta production"
"2172","GO:0032732",388,0,0,2.299906711,0,0,1.351600972,0,0,0,0,0,7.272532644,3.111399857,2.009969717,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-1 production"
"2173","GO:0032733",388,0,0,0,0,0,0,0,0,0,0,0,1.851704274,0,1.432404171,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-10 production"
"2174","GO:0032735",388,0,0,0,0,0,0,0,0,0,0,0,1.750041694,0,2.137017116,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-12 production"
"2175","GO:0032736",388,0,0,0,1.445564594,0,0,0,0,0,0,1.99027258,0,0,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-13 production"
"2176","GO:0032740",388,0,0,0,0,0,0,0,0,2.919803366,0,1.549404454,0,0,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-17 production"
"2177","GO:0032743",388,0,1.699073847,0,0,0,1.706492098,0,0,3.220280863,0,0,2.275577519,0,2.528997877,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-2 production"
"2178","GO:0032753",388,0,0,1.952367048,0,0,0,0,0,1.731756648,0,1.414665376,0,0,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-4 production"
"2179","GO:0032755",388,0,0,3.156627676,0,0,0,0,0,3.924495193,0,3.202854548,5.734879046,0,3.621733891,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-6 production"
"2180","GO:0032757",388,0,0,0,0,0,0,0,0,4.283267106,3.09883658,1.434151402,5.698495269,3.399818398,1.551822543,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of interleukin-8 production"
"2181","GO:0032760",199,0,0,2.062998152,0,0,0,0,0,3.737307374,0,4.827231876,10.56552355,3.192231227,2.099691197,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of tumor necrosis factor production"
"2182","GO:0032768",158,0,0,0,0,0,0,0,0,2.095628924,0,0,5.30189526,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"regulation of monooxygenase activity"
"2183","GO:0032769",158,0,0,0,0,0,0,0,0,1.638577808,0,0,0,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"negative regulation of monooxygenase activity"
"2184","GO:0032770",158,0,0,0,0,0,0,0,0,0,0,0,3.167088161,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"positive regulation of monooxygenase activity"
"2185","GO:0032780",158,0,0,0,0,0,0,0,0,0,0,1.762484448,0,1.538125501,1.397079872,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"negative regulation of ATPase activity"
"2186","GO:0032781",158,0,0,0,0,0,0,0,0,1.422300775,0,0,10.38827264,4.457982898,6.923706177,"regulation process","activity phosphatases \ phosphatases catalyze",3.84737144118723e-05,"positive regulation of ATPase activity"
"2187","GO:0032784",143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779978175,"chromatin silencing","sister chromatid",7.34354187223017e-07,"regulation of DNA-templated transcription, elongation"
"2188","GO:0032793",388,1.926679699,0,0,0,0,0,0,1.530773085,0,4.56041351,0,2.533734852,1.406340997,2.222561001,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of CREB transcription factor activity"
"2189","GO:0032794",180,0,1.418686691,0,0,0,0,0,0,0,0,0,0,0,0,"double stranded","14 3",0.0210842862826596,"GTPase activating protein binding"
"2190","GO:0032797",144,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839772705,"protein complex","snf type \ type complex",0.999509256511019,"SMN complex"
"2191","GO:0032801",78,0,0,0,0,0,0,0,0,1.687548353,0,0,7.401949539,2.063427153,0,"living organisms","cells possessing \ functional receptors \ hormone naturally \ occurring substances \ possessing functional \ substances secreted",0.131584573814656,"receptor catabolic process"
"2192","GO:0032806",192,0,0,0,0,0,0,0,0,0,0,1.627475928,0,0,2.222561001,"form peptidyl","peptidyl threonine",1.13379446790922e-06,"carboxy-terminal domain protein kinase complex"
"2193","GO:0032813",277,0,0,0,0,0,0,0,0,0,0,0,3.100459822,0,0,"chemokine receptor","signaling protein \ smad signaling",2.87887943715494e-05,"tumor necrosis factor receptor superfamily binding"
"2194","GO:0032814",199,0,0,0,0,0,0,0,0,0,0,0,0,0,2.479308284,"natural killer","cytokine production",1.00440769332218e-13,"regulation of natural killer cell activation"
"2195","GO:0032835",190,0,0,0,1.530007741,0,0,0,0,3.038707695,0,3.408984239,6.614510365,2.038937335,0,"mature structure","specific outcome",5.21528772911594e-14,"glomerulus development"
"2196","GO:0032836",94,0,0,0,0,0,0,1.580866217,0,0,0,0,1.781912388,0,0,"specific outcome","mature structure",0.444512769563422,"glomerular basement membrane development"
"2197","GO:0032838",113,0,0,0,0,0,0,0,0,0,0,0,2.706770213,0,0,"plasma membrane","plasma membrane",0.0111386780398949,"plasma membrane bounded cell projection cytoplasm"
"2198","GO:0032839",35,0,0,0,0,0,0,0,0,1.528637587,0,0,3.075501173,0,0,"endoplasmic reticulum","lipid bilayer",0.0687632606714309,"dendrite cytoplasm"
"2199","GO:0032868",34,0,0,0,0,0,0,0,0,5.526844425,4.228583752,5.394857719,24.85977753,12.59778287,7.128080634,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"response to insulin"
"2200","GO:0032869",34,0,0,0,0,0,0,0,0,6.645908794,3.809074254,5.142987204,23.75695178,13.38836826,6.780326784,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"cellular response to insulin stimulus"
"2201","GO:0032872",54,0,2.542128308,0,0,0,0,0,0,16.43931348,3.260203663,15.40593133,37.91050942,11.82600192,4.578941814,"isotype switching","inclusion body",0.0191196028931069,"regulation of stress-activated MAPK cascade"
"2202","GO:0032873",54,0,0,0,0,0,0,0,0,2.495899348,2.082352574,4.757001765,5.595682012,1.443241864,1.961707619,"isotype switching","inclusion body",0.0191196028931069,"negative regulation of stress-activated MAPK cascade"
"2203","GO:0032874",226,0,2.153964349,1.791872975,0,0,0,0,0,13.04672942,1.926628745,12.11611911,29.26749704,8.298201772,3.043905876,"cell communication","directed movement",1.62711678257022e-19,"positive regulation of stress-activated MAPK cascade"
"2204","GO:0032878",357,0,0,0,0,0,0,0,0,1.778049608,0,0,4.619915318,0,1.94790915,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of establishment or maintenance of cell polarity"
